29/4/2025 10:21, 0
29/4/2025 10:21, 0
29/4/2025 10:21, 26.20,25.00,62
29/4/2025 10:21, 26.20,25.00,15
29/4/2025 10:21, 26.20,25.00,27
29/4/2025 10:21, 26.20,25.00,27
29/4/2025 10:21, 26.20,25.00,23
29/4/2025 10:21, 26.20,25.00,21
29/4/2025 10:22, 26.20,25.00,75
29/4/2025 10:22, 26.20,25.00,26
29/4/2025 10:22, 26.20,25.00,18
29/4/2025 10:22, 26.20,25.00,11
29/4/2025 10:22, 26.20,25.00,69
29/4/2025 10:22, 26.20,25.00,77
29/4/2025 10:22, 26.20,25.00,53
29/4/2025 10:22, 35.80,29.00,77
29/4/2025 10:22, 35.80,37.00,88
29/4/2025 10:23, 35.80,37.00,27
29/4/2025 10:23, 35.80,37.00,17
29/4/2025 10:23, 35.80,37.00,30
29/4/2025 10:23, 35.80,37.00,79
29/4/2025 10:23, 35.80,37.00,64
29/4/2025 10:23, 35.80,37.00,37
29/4/2025 10:23, 35.80,37.00,49
29/4/2025 10:23, 35.80,37.00,42
29/4/2025 10:23, 35.80,37.00,17
29/4/2025 10:24, 35.80,37.00,22
29/4/2025 10:24, 35.80,37.00,50
29/4/2025 10:24, 35.80,37.00,10
29/4/2025 10:24, 35.80,37.00,57
29/4/2025 10:24, 35.80,37.00,10
29/4/2025 10:24, 35.80,37.00,91
29/4/2025 10:24, 35.80,37.00,9
29/4/2025 10:25, 35.80,37.00,2
29/4/2025 10:25, 35.80,37.00,49
29/4/2025 10:25, 35.80,37.00,94
29/4/2025 10:25, 35.80,37.00,92
29/4/2025 10:26, 39.20,37.00,59
29/4/2025 10:26, 39.20,28.50,94
29/4/2025 10:26, 39.20,28.50,24
29/4/2025 10:26, 39.20,28.50,86
29/4/2025 10:26, 39.20,28.50,88
29/4/2025 10:26, 39.20,28.50,80
29/4/2025 10:26, 39.20,28.50,48
29/4/2025 10:26, 39.20,28.50,35
29/4/2025 10:27, 39.20,28.50,89
29/4/2025 10:27, 39.20,28.50,16
29/4/2025 10:27, 39.20,28.50,94
29/4/2025 10:27, 39.20,28.50,7
29/4/2025 10:27, 39.20,28.50,30
29/4/2025 10:27, 39.20,28.50,84
29/4/2025 10:50, 0
29/4/2025 11:04, 0
1/5/2025 14:29, 0
1/5/2025 16:01, 0
1/5/2025 16:01, 34.90,32.50,2
1/5/2025 16:01, 34.90,32.50,95
1/5/2025 16:01, 34.90,32.50,32
1/5/2025 16:01, 34.90,32.50,71
1/5/2025 16:01, 34.90,32.50,8
1/5/2025 16:01, 34.90,32.50,73
1/5/2025 16:02, 34.90,32.50,60
1/5/2025 16:02, 34.90,32.50,19
1/5/2025 16:02, 34.90,32.50,11
1/5/2025 16:02, 34.90,32.50,94
1/5/2025 16:02, 34.90,32.50,81
1/5/2025 16:02, 34.90,32.50,38
